OrderNo,RepackDate,Week,RawProductCode,RawProductDesc,Activity,PONOContainerNo,PalletLabelNo,RPIN,Batch,BinGrossKg,BinNetKg,ShrinkageBinKg,FGProductCode,FGProductDesc,TheoreticalBoxKg,FGWeight,FGCartons,CartonLabel,FGPalletNo,JuiceKgs,SecondaryFruitKgs,TallFruitKgs,FruitDirectlyDiscardedKgs,QualitySamples,NoOfPeople,Duration,Efficiency,DataRPINBatch,Month,Date,Inbound date,ClaimCabinetNumber,
2025WK12VXSHRP,20/03/2025,WEEK12,ROC117818563117,Rockit Apple 63Tmm Export Bin,??repacking,250045-MNBU4298793,SF002526670009,R1149,317,410.5,350.5,-9.5,ROC08016563117,Rockit Apple 63/5 Tall,5.8,,,,,0,,,,,,,,20250320R1149317,3,20250320,19/03/2025,normal,
2025WK12VXSHRP,20/03/2025,WEEK12,ROC117818563117,Rockit Apple 63Tmm Export Bin,??repacking,250045-MNBU4298793,SF002526670011,R1149,317,415,355,-5,ROC08016563117,Rockit Apple 63/5 Tall,5.8,,,,,0,,,,,,,,20250320R1149317,3,20250320,19/03/2025,normal,
2025WK12VXSHRP,20/03/2025,WEEK12,ROC117818563117,Rockit Apple 63Tmm Export Bin,??repacking,250045-MNBU4298793,SF002526670002,R1149,317,413,353,-7,ROC08016563117,Rockit Apple 63/5 Tall,5.8,,,,,0,,,,,,,,20250320R1149317,3,20250320,19/03/2025,normal,
2025WK12VXSHRP,20/03/2025,WEEK12,ROC117818563117,Rockit Apple 63Tmm Export Bin,??repacking,250045-MNBU4298793,SF002526670001,R1149,317,410,350,-10,ROC08016563117,Rockit Apple 63/5 Tall,5.8,,,,,0,,,,,,,,20250320R1149317,3,20250320,19/03/2025,normal,
2025WK12VXSHRP,20/03/2025,WEEK12,ROC117818563117,Rockit Apple 63Tmm Export Bin,??repacking,250045-MNBU4298793,SF002526670010,R1149,317,415,355,-5,ROC08016563117,Rockit Apple 63/5 Tall,5.8,,,,,0,,,,,,,,20250320R1149317,3,20250320,19/03/2025,normal,
2025WK12VXSHRP,20/03/2025,WEEK12,ROC117818563117,Rockit Apple 63Tmm Export Bin,??repacking,250045-MNBU4298793,SF002527290003,R1149,317,411,351,-9,ROC08016563117,Rockit Apple 63/5 Tall,5.8,,,,,0,,,,,,,,20250320R1149317,3,20250320,19/03/2025,normal,
2025WK12VXSHRP,20/03/2025,WEEK12,ROC117818563117,Rockit Apple 63Tmm Export Bin,??repacking,250045-MNBU4298793,SF002527290002,R1149,317,413.5,353.5,-6.5,ROC08016563117,Rockit Apple 63/5 Tall,5.8,,,,,0,,,,,,,,20250320R1149317,3,20250320,19/03/2025,normal,
2025WK12VXSHRP,20/03/2025,WEEK12,ROC117818563117,Rockit Apple 63Tmm Export Bin,??repacking,250045-MNBU4298793,SF002527290004,R1149,317,416.5,356.5,-3.5,ROC08016563117,Rockit Apple 63/5 Tall,5.8,,,,,0,,,,,,,,20250320R1149317,3,20250320,19/03/2025,normal,
2025WK12VXSHRP,20/03/2025,WEEK12,ROC117818563117,Rockit Apple 63Tmm Export Bin,??repacking,250045-MNBU4298793,SF002527680003,R1149,317,412.5,352.5,-7.5,ROC08016563117,Rockit Apple 63/5 Tall,5.8,,,,,0,,,,,,,,20250320R1149317,3,20250320,19/03/2025,normal,
2025WK12VXSHRP,20/03/2025,WEEK12,ROC117818563117,Rockit Apple 63Tmm Export Bin,??repacking,250045-MNBU4298793,SF002527680002,R1149,317,413.5,353.5,-6.5,ROC08016563117,Rockit Apple 63/5 Tall,5.8,,,,,0,,,,,,,,20250320R1149317,3,20250320,19/03/2025,normal,
2025WK12VXSHRP,20/03/2025,WEEK12,ROC117818563117,Rockit Apple 63Tmm Export Bin,??repacking,250045-MNBU4298793,SF002527290008,R1149,317,410.5,350.5,-9.5,ROC08016563117,Rockit Apple 63/5 Tall,5.8,,,,,0,,,,,,,,20250320R1149317,3,20250320,19/03/2025,normal,
2025WK12VXSHRP,20/03/2025,WEEK12,ROC117818563117,Rockit Apple 63Tmm Export Bin,??repacking,250045-MNBU4298793,SF002526750001,R1149,317,407.5,347.5,-12.5,ROC08016563117,Rockit Apple 63/5 Tall,5.8,,,,,0,,,,,,,,20250320R1149317,3,20250320,19/03/2025,normal,
2025WK12VXSHRP,20/03/2025,WEEK12,ROC117818563117,Rockit Apple 63Tmm Export Bin,??repacking,250045-MNBU4298793,SF002528180002,R1149,317,411.5,351.5,-8.5,ROC08016563117,Rockit Apple 63/5 Tall,5.8,,,,,0,,,,,,,,20250320R1149317,3,20250320,19/03/2025,normal,
2025WK12VXSHRP,20/03/2025,WEEK12,ROC117818563117,Rockit Apple 63Tmm Export Bin,??repacking,250045-MNBU4298793,SF002528180001,R1149,317,416,356,-4,ROC08016563117,Rockit Apple 63/5 Tall,5.8,,,,,0,,,,,,,,20250320R1149317,3,20250320,19/03/2025,normal,
2025WK12VXSHRP,20/03/2025,WEEK12,ROC117818563117,Rockit Apple 63Tmm Export Bin,??repacking,250045-MNBU4298793,SF002527290006,R1149,317,407.5,347.5,-12.5,ROC08016563117,Rockit Apple 63/5 Tall,5.8,,,,,0,,,,,,,,20250320R1149317,3,20250320,19/03/2025,normal,
2025WK12VXSHRP,20/03/2025,WEEK12,ROC117818563117,Rockit Apple 63Tmm Export Bin,??repacking,250045-MNBU4298793,SF002528180003,R1149,317,411,351,-9,ROC08016563117,Rockit Apple 63/5 Tall,5.8,,,,,0,,,,,,,,20250320R1149317,3,20250320,19/03/2025,normal,
2025WK12VXSHRP,20/03/2025,WEEK12,ROC117818563117,Rockit Apple 63Tmm Export Bin,??repacking,250045-MNBU4298793,SF002527290005,R1149,317,413,353,-7,ROC08016563117,Rockit Apple 63/5 Tall,5.8,,,,,0,,,,,,,,20250320R1149317,3,20250320,19/03/2025,normal,
2025WK12VXSHRP,20/03/2025,WEEK12,ROC117818563117,Rockit Apple 63Tmm Export Bin,??repacking,250045-MNBU4298793,SF002527290007,R1149,317,410.5,350.5,-9.5,ROC08016563117,Rockit Apple 63/5 Tall,5.8,,,,,0,,,,,,,,20250320R1149317,3,20250320,19/03/2025,normal,
2025WK12VXSHRP,20/03/2025,WEEK12,ROC117818563117,Rockit Apple 63Tmm Export Bin,??repacking,250045-MNBU4298793,SF002526750002,R1149,317,414.5,354.5,-5.5,ROC08016563117,Rockit Apple 63/5 Tall,5.8,,,,,0,,,,,,,,20250320R1149317,3,20250320,19/03/2025,normal,
2025WK12VXSHRP,20/03/2025,WEEK12,ROC117818563117,Rockit Apple 63Tmm Export Bin,??repacking,250045-MNBU4298793,SF002526750003,R1149,317,415,355,-5,ROC08016563117,Rockit Apple 63/5 Tall,5.8,,,,,0,,,,,,,,20250320R1149317,3,20250320,19/03/2025,normal,
2025WK12VXSHRP,20/03/2025,WEEK12,ROC117818563117,Rockit Apple 63Tmm Export Bin,??repacking,250045-MNBU4298793,SF002528180005,R1149,317,409,349,-11,ROC08016563117,Rockit Apple 63/5 Tall,5.8,,,,,0,,,,,,,,20250320R1149317,3,20250320,19/03/2025,normal,
2025WK12VXSHRP,20/03/2025,WEEK12,ROC117818563117,Rockit Apple 63Tmm Export Bin,??repacking,250045-MNBU4298793,SF002528180006,R1149,317,413.5,353.5,-6.5,ROC08016563117,Rockit Apple 63/5 Tall,5.8,,,,,0,,,,,,,,20250320R1149317,3,20250320,19/03/2025,normal,
2025WK12VXSHRP,20/03/2025,WEEK12,ROC117818563117,Rockit Apple 63Tmm Export Bin,??repacking,250045-MNBU4298793,SF002528180004,R1149,317,417.5,357.5,-2.5,ROC08016563117,Rockit Apple 63/5 Tall,5.8,5063.4,873,34956-35828,,1531.5,1450,44,37.5,,,,,20250320R1149317,3,20250320,19/03/2025,normal,
2025WK12VXSHRP,20/03/2025,WEEK12,ROC117818563117,Rockit Apple 63Tmm Export Bin,??repacking,250045-MNBU4298793,SF002526450002,R2710,318,404,344,-16,ROC08016563117,Rockit Apple 63/5 Tall,5.8,46.4,8,35829-35836,,0,,,,,,,,20250320R2710318,3,20250320,19/03/2025,normal,
2025WK12VXSHRP,20/03/2025,WEEK12,ROC117818563117,Rockit Apple 63Tmm Export Bin,??repacking,250045-MNBU4298793,SF002526450001,R2710,318,411.5,351.5,-8.5,ROC08016563117,Rockit Apple 63/5 Tall,5.8,,,,,0,,,,,,,,20250320R2710318,3,20250320,19/03/2025,normal,
2025WK12VXSHRP,20/03/2025,WEEK12,ROC117818563117,Rockit Apple 63Tmm Export Bin,??repacking,250045-MNBU4298793,SF002526450003,R2710,318,409.5,349.5,-10.5,ROC08016563117,Rockit Apple 63/5 Tall,5.8,,,,,0,,,,,,,,20250320R2710318,3,20250320,19/03/2025,normal,
2025WK12VXSHRP,20/03/2025,WEEK12,ROC117818563117,Rockit Apple 63Tmm Export Bin,??repacking,250045-MNBU4298793,SF002526540002,R2710,318,412,352,-8,ROC08016563117,Rockit Apple 63/5 Tall,5.8,,,,,0,,,,,,,,20250320R2710318,3,20250320,19/03/2025,normal,
2025WK12VXSHRP,20/03/2025,WEEK12,ROC117818563117,Rockit Apple 63Tmm Export Bin,??repacking,250045-MNBU4298793,SF002526510004,R2710,318,412,352,-8,ROC08016563117,Rockit Apple 63/5 Tall,5.8,,,,,0,,,,,,,,20250320R2710318,3,20250320,19/03/2025,normal,
2025WK12VXSHRP,20/03/2025,WEEK12,ROC117818563117,Rockit Apple 63Tmm Export Bin,??repacking,250045-MNBU4298793,SF002526630003,R2710,318,411.5,351.5,-8.5,ROC08016563117,Rockit Apple 63/5 Tall,5.8,,,,,0,,,,,,,,20250320R2710318,3,20250320,19/03/2025,normal,
2025WK12VXSHRP,20/03/2025,WEEK12,ROC117818563117,Rockit Apple 63Tmm Export Bin,??repacking,250045-MNBU4298793,SF002526510005,R2710,318,422,362,2,ROC08016563117,Rockit Apple 63/5 Tall,5.8,,,,,0,,,,,,,,20250320R2710318,3,20250320,19/03/2025,normal,
2025WK12VXSHRP,20/03/2025,WEEK12,ROC117818563117,Rockit Apple 63Tmm Export Bin,??repacking,250045-MNBU4298793,SF002526510007,R2710,318,412.5,352.5,-7.5,ROC08016563117,Rockit Apple 63/5 Tall,5.8,,,,,0,,,,,,,,20250320R2710318,3,20250320,19/03/2025,normal,
2025WK12VXSHRP,20/03/2025,WEEK12,ROC117818563117,Rockit Apple 63Tmm Export Bin,??repacking,250045-MNBU4298793,SF002526630002,R2710,318,417,357,-3,ROC08016563117,Rockit Apple 63/5 Tall,5.8,,,,,0,,,,,,,,20250320R2710318,3,20250320,19/03/2025,normal,
2025WK12VXSHRP,20/03/2025,WEEK12,ROC117818563117,Rockit Apple 63Tmm Export Bin,??repacking,250045-MNBU4298793,SF002526630001,R2710,318,409.5,349.5,-10.5,ROC08016563117,Rockit Apple 63/5 Tall,5.8,,,,,0,,,,,,,,20250320R2710318,3,20250320,19/03/2025,normal,
2025WK12VXSHRP,20/03/2025,WEEK12,ROC117818563117,Rockit Apple 63Tmm Export Bin,??repacking,250045-MNBU4298793,SF002526540003,R2710,318,416.5,356.5,-3.5,ROC08016563117,Rockit Apple 63/5 Tall,5.8,,,,,0,,,,,,,,20250320R2710318,3,20250320,19/03/2025,normal,
2025WK12VXSHRP,20/03/2025,WEEK12,ROC117818563117,Rockit Apple 63Tmm Export Bin,??repacking,250045-MNBU4298793,SF002526540001,R2710,318,410,350,-10,ROC08016563117,Rockit Apple 63/5 Tall,5.8,,,,,0,,,,,,,,20250320R2710318,3,20250320,19/03/2025,normal,
2025WK12VXSHRP,20/03/2025,WEEK12,ROC117818563117,Rockit Apple 63Tmm Export Bin,??repacking,250045-MNBU4298793,SF002526610002,R2710,318,414.5,354.5,-5.5,ROC08016563117,Rockit Apple 63/5 Tall,5.8,,,,,0,,,,,,,,20250320R2710318,3,20250320,19/03/2025,normal,
2025WK12VXSHRP,20/03/2025,WEEK12,ROC117818563117,Rockit Apple 63Tmm Export Bin,??repacking,250045-MNBU4298793,SF002526610003,R2710,318,417.5,357.5,-2.5,ROC08016563117,Rockit Apple 63/5 Tall,5.8,,,,,0,,,,,,,,20250320R2710318,3,20250320,19/03/2025,normal,
2025WK12VXSHRP,20/03/2025,WEEK12,ROC117818563117,Rockit Apple 63Tmm Export Bin,??repacking,250045-MNBU4298793,SF002526610001,R2710,318,423,363,3,ROC08016563117,Rockit Apple 63/5 Tall,5.8,,,,,0,,,,,,,,20250320R2710318,3,20250320,19/03/2025,normal,
2025WK12VXSHRP,20/03/2025,WEEK12,ROC117818563117,Rockit Apple 63Tmm Export Bin,??repacking,250045-MNBU4298793,SF002526210005,R2710,318,410.5,350.5,-9.5,ROC08016563117,Rockit Apple 63/5 Tall,5.8,,,,,0,,,,,,,,20250320R2710318,3,20250320,19/03/2025,normal,
2025WK12VXSHRP,20/03/2025,WEEK12,ROC117818563117,Rockit Apple 63Tmm Export Bin,??repacking,250045-MNBU4298793,SF002526210006,R2710,318,414,354,-6,ROC08016563117,Rockit Apple 63/5 Tall,5.8,,,,,0,,,,,,,,20250320R2710318,3,20250320,19/03/2025,normal,
2025WK12VXSHRP,20/03/2025,WEEK12,ROC117818563117,Rockit Apple 63Tmm Export Bin,??repacking,250045-MNBU4298793,SF002526510003,R2710,318,411.5,351.5,-8.5,ROC08016563117,Rockit Apple 63/5 Tall,5.8,,,,,0,,,,,,,,20250320R2710318,3,20250320,19/03/2025,normal,
2025WK12VXSHRP,20/03/2025,WEEK12,ROC117818563117,Rockit Apple 63Tmm Export Bin,??repacking,250045-MNBU4298793,SF002526210004,R2710,318,414,354,-6,ROC08016563117,Rockit Apple 63/5 Tall,5.8,,,,,0,,,,,,,,20250320R2710318,3,20250320,19/03/2025,normal,
2025WK12VXSHRP,20/03/2025,WEEK12,ROC117818563117,Rockit Apple 63Tmm Export Bin,??repacking,250045-MNBU4298793,SF002526510002,R2710,318,411.5,351.5,-8.5,ROC08016563117,Rockit Apple 63/5 Tall,5.8,,,,,0,,,,,,,,20250320R2710318,3,20250320,19/03/2025,normal,
2025WK12VXSHRP,20/03/2025,WEEK12,ROC117818563117,Rockit Apple 63Tmm Export Bin,??repacking,250045-MNBU4298793,SF002526510001,R2710,318,412,352,-8,ROC08016563117,Rockit Apple 63/5 Tall,5.8,4361.6,752,35837-36588,,1821,1781,19,21,2,55,715,2.3,20250320R2710318,3,20250320,19/03/2025,normal,
2025WK12VXSHRP,21/03/2025,WEEK12,ROC117818563117,Rockit Apple 63Tmm Export Bin,??repacking,250045-MNBU4298793,SF002526200001,R2710,318,412,352,-8,ROC08016563117,Rockit Apple 63/5 Tall,5.8,,,,,0,,,,,,,,20250321R2710318,3,20250321,19/03/2025,normal,
2025WK12VXSHRP,21/03/2025,WEEK12,ROC117818563117,Rockit Apple 63Tmm Export Bin,??repacking,250045-MNBU4298793,SF002526200002,R2710,318,417,357,-3,ROC08016563117,Rockit Apple 63/5 Tall,5.8,,,,,0,,,,,,,,20250321R2710318,3,20250321,19/03/2025,normal,
2025WK12VXSHRP,21/03/2025,WEEK12,ROC117818563117,Rockit Apple 63Tmm Export Bin,??repacking,250045-MNBU4298793,SF002526200003,R2710,318,417,357,-3,ROC08016563117,Rockit Apple 63/5 Tall,5.8,,,,,0,,,,,,,,20250321R2710318,3,20250321,19/03/2025,normal,
2025WK12VXSHRP,21/03/2025,WEEK12,ROC117818563117,Rockit Apple 63Tmm Export Bin,??repacking,250045-MNBU4298793,SF002526210002,R2710,318,413.5,353.5,-6.5,ROC08016563117,Rockit Apple 63/5 Tall,5.8,,,,,0,,,,,,,,20250321R2710318,3,20250321,19/03/2025,normal,
2025WK12VXSHRP,21/03/2025,WEEK12,ROC117818563117,Rockit Apple 63Tmm Export Bin,??repacking,250045-MNBU4298793,SF002525380007,R2710,318,414,354,-6,ROC08016563117,Rockit Apple 63/5 Tall,5.8,,,,,0,,,,,,,,20250321R2710318,3,20250321,19/03/2025,normal,
2025WK12VXSHRP,21/03/2025,WEEK12,ROC117818563117,Rockit Apple 63Tmm Export Bin,??repacking,250045-MNBU4298793,SF002525380002,R2710,318,417,357,-3,ROC08016563117,Rockit Apple 63/5 Tall,5.8,,,,,0,,,,,,,,20250321R2710318,3,20250321,19/03/2025,normal,
2025WK12VXSHRP,21/03/2025,WEEK12,ROC117818563117,Rockit Apple 63Tmm Export Bin,??repacking,250045-MNBU4298793,SF002525380006,R2710,318,412.5,352.5,-7.5,ROC08016563117,Rockit Apple 63/5 Tall,5.8,,,,,0,,,,,,,,20250321R2710318,3,20250321,19/03/2025,normal,
2025WK12VXSHRP,21/03/2025,WEEK12,ROC117818563117,Rockit Apple 63Tmm Export Bin,??repacking,250045-MNBU4298793,SF002525380008,R2710,318,416.5,356.5,-3.5,ROC08016563117,Rockit Apple 63/5 Tall,5.8,,,,,0,,,,,,,,20250321R2710318,3,20250321,19/03/2025,normal,
2025WK12VXSHRP,21/03/2025,WEEK12,ROC117818563117,Rockit Apple 63Tmm Export Bin,??repacking,250045-MNBU4298793,SF002526210001,R2710,318,410.5,350.5,-9.5,ROC08016563117,Rockit Apple 63/5 Tall,5.8,,,,,0,,,,,,,,20250321R2710318,3,20250321,19/03/2025,normal,
2025WK12VXSHRP,21/03/2025,WEEK12,ROC117818563117,Rockit Apple 63Tmm Export Bin,??repacking,250045-MNBU4298793,SF002526210003,R2710,318,415,355,-5,ROC08016563117,Rockit Apple 63/5 Tall,5.8,1896.6,327,36589-36915,,1075,1062.5,,12.5,,,,,20250321R2710318,3,20250321,19/03/2025,normal,
2025WK12VXSHRP,21/03/2025,WEEK12,ROC117818563117,Rockit Apple 63Tmm Export Bin,??repacking,250046-MNBU4511147,SF002528490008,R1149,317,411.5,351.5,-8.5,ROC08016563117,Rockit Apple 63/5 Tall,5.8,,,,,0,,,,,,,,20250321R1149317,3,20250321,19/03/2025,normal,
2025WK12VXSHRP,21/03/2025,WEEK12,ROC117818563117,Rockit Apple 63Tmm Export Bin,??repacking,250046-MNBU4511147,SF002528490012,R1149,317,411,351,-9,ROC08016563117,Rockit Apple 63/5 Tall,5.8,,,,,0,,,,,,,,20250321R1149317,3,20250321,19/03/2025,normal,
2025WK12VXSHRP,21/03/2025,WEEK12,ROC117818563117,Rockit Apple 63Tmm Export Bin,??repacking,250046-MNBU4511147,SF002528490009,R1149,317,413,353,-7,ROC08016563117,Rockit Apple 63/5 Tall,5.8,,,,,0,,,,,,,,20250321R1149317,3,20250321,19/03/2025,normal,
2025WK12VXSHRP,21/03/2025,WEEK12,ROC117818563117,Rockit Apple 63Tmm Export Bin,??repacking,250046-MNBU4511147,SF002528690002,R1149,317,412,352,-8,ROC08016563117,Rockit Apple 63/5 Tall,5.8,,,,,0,,,,,,,,20250321R1149317,3,20250321,19/03/2025,normal,
2025WK12VXSHRP,21/03/2025,WEEK12,ROC117818563117,Rockit Apple 63Tmm Export Bin,??repacking,250046-MNBU4511147,SF002528490011,R1149,317,412.5,352.5,-7.5,ROC08016563117,Rockit Apple 63/5 Tall,5.8,,,,,0,,,,,,,,20250321R1149317,3,20250321,19/03/2025,normal,
2025WK12VXSHRP,21/03/2025,WEEK12,ROC117818563117,Rockit Apple 63Tmm Export Bin,??repacking,250046-MNBU4511147,SF002528490007,R1149,317,411.5,351.5,-8.5,ROC08016563117,Rockit Apple 63/5 Tall,5.8,,,,,0,,,,,,,,20250321R1149317,3,20250321,19/03/2025,normal,
2025WK12VXSHRP,21/03/2025,WEEK12,ROC117818563117,Rockit Apple 63Tmm Export Bin,??repacking,250046-MNBU4511147,SF002528490010,R1149,317,409.5,349.5,-10.5,ROC08016563117,Rockit Apple 63/5 Tall,5.8,,,,,0,,,,,,,,20250321R1149317,3,20250321,19/03/2025,normal,
2025WK12VXSHRP,21/03/2025,WEEK12,ROC117818563117,Rockit Apple 63Tmm Export Bin,??repacking,250046-MNBU4511147,SF002528690003,R1149,317,411,351,-9,ROC08016563117,Rockit Apple 63/5 Tall,5.8,,,,,0,,,,,,,,20250321R1149317,3,20250321,19/03/2025,normal,
2025WK12VXSHRP,21/03/2025,WEEK12,ROC117818563117,Rockit Apple 63Tmm Export Bin,??repacking,250046-MNBU4511147,SF002528690001,R1149,317,411,351,-9,ROC08016563117,Rockit Apple 63/5 Tall,5.8,1972,340,36916-37255,,632,614.5,13,4.5,,,,,20250321R1149317,3,20250321,19/03/2025,normal,
2025WK12VXSHRP,21/03/2025,WEEK12,ROC117818563117,Rockit Apple 63Tmm Export Bin,??repacking,250045-MNBU4298793,SF002525060007,R2925,319,411,351,-9,ROC08016563117,Rockit Apple 63/5 Tall,5.8,,,,,0,,,,,,,,20250321R2925319,3,20250321,19/03/2025,normal,
2025WK12VXSHRP,21/03/2025,WEEK12,ROC117818563117,Rockit Apple 63Tmm Export Bin,??repacking,250045-MNBU4298793,SF002525060004,R2925,319,412.5,352.5,-7.5,ROC08016563117,Rockit Apple 63/5 Tall,5.8,,,,,0,,,,,,,,20250321R2925319,3,20250321,19/03/2025,normal,
2025WK12VXSHRP,21/03/2025,WEEK12,ROC117818563117,Rockit Apple 63Tmm Export Bin,??repacking,250045-MNBU4298793,SF002525060005,R2925,319,413,353,-7,ROC08016563117,Rockit Apple 63/5 Tall,5.8,,,,,0,,,,,,,,20250321R2925319,3,20250321,19/03/2025,normal,
2025WK12VXSHRP,21/03/2025,WEEK12,ROC117818563117,Rockit Apple 63Tmm Export Bin,??repacking,250045-MNBU4298793,SF002525060006,R2925,319,409,349,-11,ROC08016563117,Rockit Apple 63/5 Tall,5.8,,,,,0,,,,,,,,20250321R2925319,3,20250321,19/03/2025,normal,
2025WK12VXSHRP,21/03/2025,WEEK12,ROC117818563117,Rockit Apple 63Tmm Export Bin,??repacking,250045-MNBU4298793,SF002525060008,R2925,319,414,354,-6,ROC08016563117,Rockit Apple 63/5 Tall,5.8,,,,,0,,,,,,,,20250321R2925319,3,20250321,19/03/2025,normal,
2025WK12VXSHRP,21/03/2025,WEEK12,ROC117818563117,Rockit Apple 63Tmm Export Bin,??repacking,250045-MNBU4298793,SF002525060003,R2925,319,411,351,-9,ROC08016563117,Rockit Apple 63/5 Tall,5.8,,,,,0,,,,,,,,20250321R2925319,3,20250321,19/03/2025,normal,
2025WK12VXSHRP,21/03/2025,WEEK12,ROC117818563117,Rockit Apple 63Tmm Export Bin,??repacking,250045-MNBU4298793,SF002525060001,R2925,319,404.5,344.5,-15.5,ROC08016563117,Rockit Apple 63/5 Tall,5.8,,,,,0,,,,,,,,20250321R2925319,3,20250321,19/03/2025,normal,
2025WK12VXSHRP,21/03/2025,WEEK12,ROC117818563117,Rockit Apple 63Tmm Export Bin,??repacking,250045-MNBU4298793,SF002525060002,R2925,319,412,352,-8,ROC08016563117,Rockit Apple 63/5 Tall,5.8,1705.2,294,37256-37549,,638.5,632,6.5,0,,,,,20250321R2925319,3,20250321,19/03/2025,normal,
2025WK12VXSHRP,21/03/2025,WEEK12,ROC117818563117,Rockit Apple 63Tmm Export Bin,??repacking,250046-MNBU4511147,SF002529080003,R1149,317,409,349,-11,ROC08016563117,Rockit Apple 63/5 Tall,5.8,,,,,0,,,,,,,,20250321R1149317,3,20250321,19/03/2025,normal,
2025WK12VXSHRP,21/03/2025,WEEK12,ROC117818563117,Rockit Apple 63Tmm Export Bin,??repacking,250046-MNBU4511147,SF002529080008,R1149,317,409.5,349.5,-10.5,ROC08016563117,Rockit Apple 63/5 Tall,5.8,,,,,0,,,,,,,,20250321R1149317,3,20250321,19/03/2025,normal,
2025WK12VXSHRP,21/03/2025,WEEK12,ROC117818563117,Rockit Apple 63Tmm Export Bin,??repacking,250046-MNBU4511147,SF002529310002,R1149,317,411.5,351.5,-8.5,ROC08016563117,Rockit Apple 63/5 Tall,5.8,,,,,0,,,,,,,,20250321R1149317,3,20250321,19/03/2025,normal,
2025WK12VXSHRP,21/03/2025,WEEK12,ROC117818563117,Rockit Apple 63Tmm Export Bin,??repacking,250046-MNBU4511147,SF002529080002,R1149,317,414,354,-6,ROC08016563117,Rockit Apple 63/5 Tall,5.8,,,,,0,,,,,,,,20250321R1149317,3,20250321,19/03/2025,normal,
2025WK12VXSHRP,21/03/2025,WEEK12,ROC117818563117,Rockit Apple 63Tmm Export Bin,??repacking,250046-MNBU4511147,SF002529310001,R1149,317,413,353,-7,ROC08016563117,Rockit Apple 63/5 Tall,5.8,,,,,0,,,,,,,,20250321R1149317,3,20250321,19/03/2025,normal,
2025WK12VXSHRP,21/03/2025,WEEK12,ROC117818563117,Rockit Apple 63Tmm Export Bin,??repacking,250046-MNBU4511147,SF002529080007,R1149,317,413,353,-7,ROC08016563117,Rockit Apple 63/5 Tall,5.8,,,,,0,,,,,,,,20250321R1149317,3,20250321,19/03/2025,normal,
2025WK12VXSHRP,21/03/2025,WEEK12,ROC117818563117,Rockit Apple 63Tmm Export Bin,??repacking,250046-MNBU4511147,SF002529080001,R1149,317,409.5,349.5,-10.5,ROC08016563117,Rockit Apple 63/5 Tall,5.8,,,,,0,,,,,,,,20250321R1149317,3,20250321,19/03/2025,normal,
2025WK12VXSHRP,21/03/2025,WEEK12,ROC117818563117,Rockit Apple 63Tmm Export Bin,??repacking,250046-MNBU4511147,SF002529080009,R1149,317,412,352,-8,ROC08016563117,Rockit Apple 63/5 Tall,5.8,1513.8,261,37550-37810,,867.5,805,27,35.5,2,47,540.5,2.3,20250321R1149317,3,20250321,19/03/2025,normal,
2025WK12VXSHRP,22/03/2025,WEEK12,ROC117818563117,Rockit Apple 63Tmm Export Bin,??repacking,250046-MNBU4511147,SF002526690002,R2925,319,409,349,-11,ROC08016563117,Rockit Apple 63/5 Tall,5.8,,,,,0,,,,,,,,20250322R2925319,3,20250322,19/03/2025,normal,
2025WK12VXSHRP,22/03/2025,WEEK12,ROC117818563117,Rockit Apple 63Tmm Export Bin,??repacking,250046-MNBU4511147,SF002526690001,R2925,319,412,352,-8,ROC08016563117,Rockit Apple 63/5 Tall,5.8,,,,,0,,,,,,,,20250322R2925319,3,20250322,19/03/2025,normal,
2025WK12VXSHRP,22/03/2025,WEEK12,ROC117818563117,Rockit Apple 63Tmm Export Bin,??repacking,250046-MNBU4511147,SF002526700003,R2925,319,409.5,349.5,-10.5,ROC08016563117,Rockit Apple 63/5 Tall,5.8,,,,,0,,,,,,,,20250322R2925319,3,20250322,19/03/2025,normal,
2025WK12VXSHRP,22/03/2025,WEEK12,ROC117818563117,Rockit Apple 63Tmm Export Bin,??repacking,250046-MNBU4511147,SF002526690003,R2925,319,409.5,349.5,-10.5,ROC08016563117,Rockit Apple 63/5 Tall,5.8,,,,,0,,,,,,,,20250322R2925319,3,20250322,19/03/2025,normal,
2025WK12VXSHRP,22/03/2025,WEEK12,ROC117818563117,Rockit Apple 63Tmm Export Bin,??repacking,250046-MNBU4511147,SF002526700006,R2925,319,405.5,345.5,-14.5,ROC08016563117,Rockit Apple 63/5 Tall,5.8,,,,,0,,,,,,,,20250322R2925319,3,20250322,19/03/2025,normal,
2025WK12VXSHRP,22/03/2025,WEEK12,ROC117818563117,Rockit Apple 63Tmm Export Bin,??repacking,250046-MNBU4511147,SF002526700002,R2925,319,413,353,-7,ROC08016563117,Rockit Apple 63/5 Tall,5.8,,,,,0,,,,,,,,20250322R2925319,3,20250322,19/03/2025,normal,
2025WK12VXSHRP,22/03/2025,WEEK12,ROC117818563117,Rockit Apple 63Tmm Export Bin,??repacking,250046-MNBU4511147,SF002526700005,R2925,319,408,348,-12,ROC08016563117,Rockit Apple 63/5 Tall,5.8,,,,,0,,,,,,,,20250322R2925319,3,20250322,19/03/2025,normal,
